id,title
2855,Multimorbidity and adverse events of special interest associated with COVID-19 vaccines in Hong Kong
2856,Carditis after COVID-19 vaccination with a messenger RNA vaccine and an inactivated virus vaccine: a case-control study
2857,COVID-19 vaccines and risks of hematological abnormalities: nested case-control and selfcontrolled case series study
2858,Herpes zoster related hospitalization after inactivated (CoronaVac) and mRNA (BNT162b2) SARS-CoV-2 vaccination: a self-controlled case series and nested case-control study
2859,Post-COVID-19-vaccination adverse events and healthcare utilization among individuals with or without previous SARS-CoV-2 infection
2860,Lack of inflammatory bowel disease flare-up following two-dose BNT162b2 vaccine: a population-based cohort study
2861,Safety of inactivated and mRNA COVID-19 vaccination among patients treated for hypothyroidism: a population-based cohort study
2862,The Government of the Hong Kong Special Administrative Region. Government announces 2019 COVID-19 vaccination programme
2863,The Government of the Hong Kong Special Administrative Region. Government expands scope of priority groups and opens more CVCs
2864,The Government of the Hong Kong Special Administrative Region. Vaccination priority groups to be expanded to cover people aged 30 or above
2865,The Government of the Hong Kong Special Administrative Region. COVID-19 Vaccination Programme opens to persons aged 16 or above
2866,The Government of the Hong Kong Special Administrative Region. Secretary for Food and Health approves lowering age limit for receiving Comirnaty vaccine
2867,nsus_ inter im_ recom menda tions_ on_ the_ use_ of_ covid 19_ vacci nes_ inhk
2868,"Efficacy and safety of an inactivated whole-virion SARS-CoV-2 vaccine • fast, convenient online submission • thorough peer review by experienced researchers in your field • rapid publication on acceptance • support for research data, including large and complex data types • gold Open Access which fosters wider collaboration and increased citations maximum visibility for your research: over 100M website views per year submit your research ?"
2869,gclid= CjwKC Ajwvu GJBhB 1EiwA CU1Ai dX-t9s2o kQDMm PxKmJ-pL9iA zrq0L ZrTJb GcmQx mWAzg D6yCi Jjbxo CZl4Q AvD_ BwE
2870,Accessed 28
2871,Alternative approaches for confounding adjustment in observational studies using weighting based on the propensity score: a primer for practitioners
2872,COVID-19 vaccine second-dose completion and interval between first and second doses among vaccinated persons -United States
2873,National Health Commission of the People's Republic of China. Novel coronavirus vaccine technical guide
2874,The Bonferonni and `idák corrections for multiple comparisons
2875,Serological responses and vaccine effectiveness for extended COVID-19 vaccine schedules in England
2876,Immunogenicity of inactivated COVID-19 vaccines at different vaccination intervals. Hum Vaccines Immunother
2877,Extended interval BNT162b2 vaccination enhances peak antibody generation
2878,Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine
2879,Safety of SARS-CoV-2 vaccines: a systematic review and meta-analysis of randomized controlled trials
2880,The safety of COVID-19 mRNA vaccines: a review
2881,Association of total and neutralizing SARS-CoV-2 spike -receptor binding domain antibodies with epidemiological and clinical characteristics after immunization with the 1(st) and 2(nd) doses of the BNT162b2 vaccine
2882,"Association between previous infection with SARS CoV-2 and the risk of self-reported symptoms after mRNA BNT162b2 vaccination: data from 3,078 health care workers"
2883,Pfizer-BioNTech COVID-19 vaccine tolerance in allergic versus non-allergic individuals
2884,"Comparison of medium-term adverse reactions induced by the first and second dose of mRNA BNT162b2 (Comirnaty, Pfizer-BioNTech) vaccine: a post-marketing Italian study conducted between 1"
2885,Myocarditis occurring after immunization with mRNA-based COVID-19 vaccines
2886,Delayed second dose of the BNT162b2 vaccine: innovation or misguided conjecture?
2887,Why promoting a COVID-19 vaccine booster dose?
2888,Protection against COVID-19 by BNT162b2 booster across age groups
2889,Effectiveness of a third dose of the BNT162b2 mRNA COVID-19 vaccine for preventing severe outcomes in Israel: an observational study
2890,Third doses of COVID-19 vaccines reduce infection and transmission of SARS-CoV-2 and could prevent future surges in some populations: a modeling study
2891,Serological responses to COVID-19 Comirnaty booster vaccine
2892,Antibody response of combination of BNT162b2 and CoronaVac platforms of COVID-19 vaccines against omicron variant
2893,The emergence of new SARS-CoV-2 variant (omicron) and increasing calls for COVID-19 vaccine boosters-the debate continues
2894,Comparative Effectiveness of mRNA and Inactivated Whole Virus Vaccines against COVID-19 1 Infection and Severe Disease in Singapore
2895,Considerations in boosting COVID-19 vaccine immune 4 responses
2896,Accessed 12
2897,& Johnson) Vaccines in Preventing
2898,Hospitalizations Among Adults Without Immunocompromising Conditions -United States
2899,Comparing the clinical efficacy of COVID-19 14 vaccines: a systematic review and network meta-analysis
2900,A systematic review of COVID-19 vaccine efficacy and 17 effectiveness against SARS-CoV-2 infection and disease
2901,"Comparing COVID-19 vaccines for their 21 characteristics, efficacy and effectiveness against SARS-CoV-2 and variants of concern"
2902,Efficacy and Safety of the mRNA-1273 SARS-CoV-2
2903,Comparative immunogenicity of mRNA and inactivated 7 vaccines against COVID-19
2904,/fulltext#coronavirus-linkback-header
2905,Effectiveness of an Inactivated SARS-CoV-2 Vaccine 11 in Chile
2906,Comparison of antibody and T cell responses elicited 14 by BBIBP-CorV (Sinopharm) and BNT162b2 (Pfizer-BioNTech) vaccines against SARS-CoV-2 in 15 healthy adult humans
2907,Pfizer-BioNTech and Sinopharm: A 19 Comparative Study on Post-Vaccination Antibody Titers
2908,ARTICLE Humoral immune response to circulating SARS-CoV-2 variants elicited by inactivated and RBD-subunit vaccines
2909,Preliminary genomic characterisation of an emergent SARS-CoV-2 lineage in the UK defined by a novel set of spike mutations
2910,"Genomic characterization of a novel SARS-CoV-2 lineage from Rio de Janeiro, Brazil"
2911,SARS-CoV-2 501Y.V2 variants lack higher infectivity but do have immune escape
2912,A leading coronavirus vaccine trial is on hold: scientists react
2913,Novavax offers first evidence that COVID vaccines protect people against variants
2914,"Safety and immunogenicity of a recombinant tandem-repeat dimeric RBD protein vaccine against COVID-19 in adults: Pooled analysis of two randomized, double-blind, placebo-controlled, phase 1 and 2 trials"
2915,"A universal design of betacoronavirus vaccines against COVID-19, MERS, and SARS"
2916,Potent neutralizing antibodies against SARS-CoV-2 identified by high-throughput single-cell sequencing of convalescent patients' B cells
2917,Potent neutralizing antibodies against multiple epitopes on SARS-CoV-2 spike
2918,Potent SARS-CoV-2 neutralizing antibodies directed against spike N-terminal domain target a single supersite
2919,Structure-based development of human antibody cocktails against SARS-CoV-2
2920,N-terminal domain antigenic mapping reveals a site of vulnerability for SARS-CoV-2
2921,Structurally resolved SARS-CoV-2 antibody shows high efficacy in severely infected hamsters and provides a potent cocktail pairing strategy
2922,Article
2923,Structures of human antibodies bound to SARS-CoV-2 spike reveal common epitopes and recurrent features of antibodies
2924,Structural basis of a shared antibody response to SARS-CoV-2
2925,An alternative binding mode of IGHV3-53 antibodies to the SARS-CoV-2 receptor binding domain
2926,Evolution of antibody immunity to SARS-CoV-2
2927,Prospective mapping of viral mutations that escape antibodies used to treat COVID-19
2928,Circular RNA vaccines against SARS-CoV-2 and emerging variants
2929,Establishment and validation of a pseudovirus neutralization assay for SARS-CoV-2
2930,Phaser crystallographic software
2931,"Macromolecular structure determination using X-rays, neutrons and electrons: recent developments in Phenix"
2932,Features and development of Coot
2933,Automated electron microscope tomography using robust prediction of specimen movements
2934,MotionCor2: anisotropic correction of beam-induced motion for improved cryo-electron microscopy
2935,CTFFIND4: fast and accurate defocus estimation from electron micrographs
2936,New tools for automated high-resolution cryo-EM structure determination in RELION-3
2937,UCSF Chimera -a visualization system for exploratory research and analysis
2938,Comprehensive integration of single-cell data
2939,Reference-based analysis of lung single-cell sequencing reveals a transitional profibrotic macrophage
2940,RNA-Seq signatures normalized by mRNA abundance allow absolute deconvolution of human immune cell types
2941,Evaluation of antibody response after COVID-19 vaccination of healthcare workers | 1
2942,The Nucleocapsid protein triggers the main humoral immune response in COVID-19 patients
2943,Antibody response to Covıd-19 infectıon clinical variables at play. medRxiv
2944,SARS-CoV-2 Serologic Assay Needs for the Next Phase of the US COVID-19 Pandemic Response
2945,Factors That Influence the Immune Response to Vaccination
2946,COVID-19: Characteristics and Therapeutics
2947,SARS-CoV-2 neutralizing antibody responses are more robust in patients with severe disease
2948,Immunogenicity and crossreactivity of antibodies to the nucleocapsid protein of SARS-CoV-2: utility and limitations in seroprevalence and immunity studies
2949,Anti-Spike protein assays to determine SARS-CoV-2 antibody levels: a head-to-head comparison of five quantitative assays
2950,Convalescent plasma anti-SARS-CoV-2 spike protein ectodomain and receptor-binding domain IgG correlate with virus neutralization
2951,Substitutions in Spike and Nucleocapsid proteins of SARS-CoV-2 circulating in South America
2952,The potential danger of suboptimal antibody responses in COVID-19
2953,Immunological considerations for COVID-19 vaccine strategies
2954,Evaluation of a SARS-CoV-2 vaccine NVX-CoV2373 in younger and older adults. medRxiv
2955,Antibody response to first and second dose of BNT162b2 in a cohort of characterized healthcare workers
2956,Vaccines for the elderly
2957,"Antibody response after COVID-19 mRNA vaccination in relation to age, sex, and side effects. medRxiv"
2958,The relationship between influenza vaccine-induced specific antibody responses and vaccine-induced nonspecific autoantibody responses in healthy older women
2959,Obesity is associated with impaired immune response to influenza vaccination in humans
2960,Obesity and COVID-19: The Two Sides of the Coin
2961,Serological reconstruction of COVID-19 epidemics through analysis of antibody kinetics to SARS-CoV-2 proteins. medRxiv
2962,"Efficacy and safety of an inactivated whole-virion SARS-CoV-2 vaccine (Coronavac): interim results of a double blind, randomised, placebocontrolled, phase 3 trial in Turkey"
2963,Quantitation of antibodies against SARS-CoV-2 spike proteinafter two doses of CoronaVac in healthcare workers
2964,Longitudinal follow-up of IgG anti-nucleocapsid antibodies in SARS-CoV-2 infected patients up to eight months after infection
2965,Antibodies against severe acute respiratory syndrome coronavirus type 2 (SARS-CoV-2) in individuals with and without COVID-19 vaccination: A method comparison of two different commercially available serological assays from the same manufacturer
2966,Measurement of multiple SARS-CoV-2 antibody titer after vaccination represents individual vaccine response and contributes to individually appropriate vaccination schedules. medRxiv
2967,Robust antibody responses in 70-80-year-olds 3 weeks after the first or second doses of Pfizer/BioNTech COVID-19 vaccine
2968,Evaluation of antibody response after COVID-19 vaccination of healthcare workers
2969,Systemic autoimmune myopathies: a prospective phase 4 controlled trial of an inactivated virus vaccine against SARS-CoV-2 CLINICAL SCIENCE Rheumatology
2970,World alliance for patient safety: WHO draft guidelines for adverse event reporting and learning systems: from information to action 2021
2971,"Impact of age, sex, comorbidities and clinical symptoms on the severity of COVID-19 cases: meta-analysis with 55 studies and 10014 cases"
2972,A systematic review and meta-analysis of geographic differences in comorbidities and associated severity and mortality among individuals with COVID-19
2973,Prevalence of comorbidities and their association with mortality in patients with COVID-19: a systematic review and metaanalysis
2974,Impact of the COVID-19 pandemic on morbidity and mortality in patients with inflammatory joint diseases and in the general population: a nationwide Swedish cohort study
2975,Factors associated with COVID-19-related death in people with rheumatic diseases: results from the COVID-19
2976,Global Rheumatology Alliance physician-reported registry
2977,Inflammatory muscle diseases
2978,European League Against Rheumatism/American College of Rheumatology classification criteria for adult and juvenile idiopathic inflammatory myopathies and their major subgroups
2979,Immune-mediated necrotizing myopathy
2980,COVID-19 and myositis -unique challenges for patients
2981,Infectious complications in polymyositis and dermatomyositis: a series of 279 patients
2982,Guidelines of the Brazilian Society of Rheumatology for the treatment of systemic autoimmune myopathies
2983,Safety of the ChAdOx1 nCoV-19 and the BBV152 vaccines in 724 patients with rheumatic diseases: a postvaccination cross-sectional survey
2984,Immunogenicity and safety of an inactivated virus vaccine against SARS-CoV-2 in patients with autoimmune rheumatic diseases
2985,A prospective cross-sectional study of serum IL-17A in antisynthetase syndrome
2986,Defining clinical improvement in adult and juvenile myositis
2987,"Distribution and severity of weakness among patients with polymyositis, dermatomyositis and juvenile dermatomyositis"
2988,Proposed preliminary core set measures for disease outcome assessment in adult and juvenile idiopathic inflammatory myopathies
2989,Considering how biological sex impacts immune responses and COVID-19 outcomes
2990,Sex differences in immunity: implications for the development of novel vaccines against emerging pathogens
2991,Pandemic unadjuvanted influenza A (H1N1) vaccine in dermatomyositis and polymyositis: immunogenicity independent of therapy and no harmful effect in disease
2992,Guideline on risk management systems for medicinal products for human use
2993,Guidance for Industry: Clinical data needed to support the licensure of pandemic influenza vaccines. U.S. Department of Health and Human Services Food and Drug Administration Center for Biologics Evaluation and Research
2994,WHO. WHO validates Sinovac COVID-19 vaccine for emergency use and issues interim policy recommendations 2021
2995,American College of Rheumatology Guidance for COVID-19 vaccination in patients with rheumatic and musculoskeletal diseases: version 1
2996,A recommended paradigm for vaccination of rheumatic disease patients with the SARS-CoV-2 vaccine
2997,The Prevalence of COVID-19 Infection in Students and Staff at a Private University in Thailand by Rapid SARS-CoV-2 Antigen Detection Assay
2998,"Early transmission dynamics in Wuhan, China, of novel coronavirus-infected pneumonia"
2999,"Epidemiology, genetic recombination, and pathogenesis of coronaviruses"
3000,Prevention is better than the cure: risk management of COVID-19
3001,"Covid-19: WHO declares pandemic because of ""alarming levels"" of spread, severity, and inaction"
3002,"Cochrane COVID-19 Diagnostic Test Accuracy Group. Rapid, point-ofcare antigen and molecular-based tests for diagnosis of SARS-CoV-2 infection"
3003,Rapid SARS-CoV-2 antigen detection assay in comparison with realtime RT-PCR assay for laboratory diagnosis of COVID-19 in ailand
3004,Understanding the most important facilitators and barriers for online education during COVID-19 through online photovoice methodology
3005,"Validation of the STANDARD Q COVID-19 antigen test in Vojvodina, Serbia"
3006,"Students' views towards sarscov-2 mass asymptomatic testing, social distancing and selfisolation in a university setting during the COVID-19 pandemic: a qualitative study"
3007,Clinical features of COVID-19 in elderly patients: a comparison with young and middle-aged patients
3008,"Case-control study of use of personal protective measures and risk for SARS-CoV 2 infection, ailand"
3009,Seoul metropolitan government COVID-19
3010,"Coronavirus disease exposure and spread from nightclubs, South Korea"
3011,What other countries can learn from Italy during the COVID-19 pandemic
3012,Characteristics of SARS-CoV-2 positive cases beyond health-care professionals or social and health-care facilities
3013,Evaluation of a rapid antigen test (Panbio ™ COVID-19 Ag rapid test device) for SARS-CoV-2 detection in asymptomatic close contacts of COVID-19 patients
3014,"Immunogenicity and safety of a SARS-CoV-2 inactivated vaccine in healthy adults aged 18-59 Years: report of the randomized, double-blind, and placebo-controlled phase 2 clinical trial"
3015,Draft Landscape of COVID-19 Candidate Vaccines
3016,COVID-19 vaccines (revisited) and oral-mucosal vector system as a potential vaccine platform
3017,AstraZeneca's COVID-19 vaccine authorised in five other countries
3018,Medical studies during the COVID-19 pandemic; the impact of digital learning on medical students' murnout and metal health
3019,"High seroprevalence of SARS-CoV-2 (COVID-19)-Specific antibodies among healthcare workers: a cross-sectional study in guilan, Iran"
3020,COVID-19 in longterm care facilities: an upcoming threat that cannot be ignored
3021,Inhibition of receptor-binding domain-ACE2 interaction after two doses of Sinovac's CoronaVac or AstraZeneca/Oxford's AZD1222 SARS-CoV-2 vaccines
3022,Execution of laboratory tests were performed by Rosemeire Yamashiro and Marcia J. Castejon. Samples management was performed by
3023,Statistical analysis was performed by
3024,The manuscript was written by Valéria O. Silva and Luís F. de Macedo Brígido
3025,Anonymized datasets generated for the current study are available from the corresponding author upon reasonable request
3026,Incidence of SARS-CoV-2 infection according to baseline antibody status in staff and residents of 100 long-term care facilities (VIVALDI): a prospective cohort study
3027,SARS-CoV-2 reinfection and implications for vaccine development
3028,Severe COVID-19: what have we learned with the immunopathogenesis?
3029,The effectiveness of the twodose BNT162b2 vaccine: analysis of real-world data
3030,Recent advances in therapeutic applications of neutralizing antibodies for virus infections: an overview
3031,"COVID-19): serology, antibodies and immunity. World Health Organization"
3032,Throat wash as source of SARS-CoV-2 RNA to monitor community spread of COVID-19
3033,CoV-2 Neutralization Antibody Detection Kit. Food and Drug Administration
3034,The coronavirus is here to stay-here's what that means
3035,Inhibition of receptor-binding domain-ACE2 interaction after two doses of Sinovac's CoronaVac or AstraZeneca/ Oxford's AZD1222 SARS-CoV-2 vaccines
3036,Safety and immunogenicity of CoronaVac in people living with HIV: a prospective cohort study
3037,HIV infection and COVID-19 death: a population-based cohort analysis of UK primary care data and linked national death registrations within the OpenSAFELY platform
3038,"Trivalent inactivated influenza vaccine in African adults infected with human immunodeficient virus: double blind, randomized clinical trial of efficacy, immunogenicity, and safety"
3039,Immunogenicity of pneumococcal vaccination in HIV infected individuals: a systematic review and meta-analysis
3040,Long-term immune responses to vaccination in HIV-infected patients: a systematic review and meta-analysis
3041,CD4/CD8 ratio and KT ratio predict yellow fever vaccine immunogenicity in HIV-infected patients
3042,Safety and antibody response to the first dose of severe acute respiratory syndrome coronavirus 2 messenger RNA vaccine in persons with HIV
3043,Immunogenicity and safety of the BNT162b2 mRNA COVID-19 vaccine in people living with HIV-1
3044,"Safety and immunogenicity of the ChAdOx1 nCoV-19 (AZD1222) vaccine against SARS-CoV-2 in people living with and without HIV in South Africa: an interim analysis of a randomised, double-blind, placebo-controlled, phase 1B/2A trial"
3045,Humoral immune responses to COVID-19 vaccination in people living with HIV receiving suppressive antiretroviral therapy
3046,Immunogenicity of an inactivated SARS-CoV-2 vaccine in people living with HIV-1: a non-randomized cohort study
3047,"COVID-19 vaccination in people living with HIV (PLWH) in China: a cross sectional study of vaccine hesitancy, safety, and immunogenicity"
3048,Vacina adsorvida covid-19 (inativada)
3049,A new SARS-CoV-2 dualpurpose serology test: highly accurate infection tracing and neutralizing antibody response detection
3050,World alliance for patient safety: WHO draft guidelines for adverse event reporting and learning systems: from information to action
3051,Pathogenesis of HIV infection: what the virus spares is as important as what it destroys
3052,Glucocorticoids and B cell depleting agents substantially impair immunogenicity of mRNA vaccines to SARS-CoV-2. medRxiv 2021
3053,Methotrexate hampers immunogenicity to BNT162b2 mRNA COVID-19 vaccine in immune-mediated inflammatory disease
3054,Three doses of an mRNA Covid-19 vaccine in solid-organ transplant recipients
3055,Change in COVID-19 risk over time following vaccination with CoronaVac: a test-negative case-control study
3056,Prevalence and titers of yellow fever virus neutralizing antibodies in previously vaccinated adults
3057,Influenza and HIV: lessons from the 2009 H1N1 influenza pandemic
3058,Anvisa faz recomendações sobre doses de reforço de vacinas contra Covid-19
3059,Coronavirus vaccine tracker
3060,WHO approval of Chinese coronaVac COVID vaccine will be crucial to curbing pandemic
3061,Effectiveness of an inactivated SARS-CoV-2 vaccine
3062,"CoronaVac Study Group. Efficacy and safety of an inactivated whole-virion SARS-CoV-2 vaccine (CoronaVac): interim results of a double-blind, randomised, placebo-controlled, phase 3 trial in Turkey"
3063,The full spectrum of COVID-19 development and recovery among kidney transplant recipients
3064,Antibody response to the Janssen COVID-19 vaccine in solid organ transplant recipients
3065,Safety and immunogenicity of anti-SARS-CoV-2 messenger RNA vaccines in recipients of solid organ transplants
3066,Low immunization rates among kidney transplant recipients who received 2 doses of the mRNA-1273 SARS-CoV-2 vaccine
3067,"Clinical impact, reactogenicity, and immunogenicity after the first CoronaVac dose in kidney transplant recipients"
3068,"Kidney transplantation in the time of COVID-19: dilemmas, experiences, and perspectives"
3069,AdviseDx SARS-CoV-2 IgG II instructions for use
3070,SARS-CoV-2 surrogate virus neutralization test (sVNT) kit (RUO)
3071,Interrupted time series regression for the evaluation of public health interventions: a tutorial
3072,Review of early immune response to SARS-CoV-2 vaccination among patients with CKD
3073,"Humoral and cellular immunity to SARS-CoV-2 vaccination in renal transplant versus dialysis patients: A prospective, multicenter observational study using mRNA-1273 or BNT162b2 mRNA vaccine"
3074,Prevalence of frailty among kidney transplant candidates and recipients in the United States: Estimates from a National Registry and Multicenter Cohort Study
3075,Boletim completo SP contra o coronavirus
3076,Implication of in silico studies in the search for novel inhibitors against SARS-CoV-2
3077,"active site C, respectively"
3078,"examined 19 hydrolysable tannins against 3CLpro of SARS-CoV-2, and they found that of these (Figure 25), pedunculagin (205), tercatain (206) and castalin (207) showed the best binding affinities of −18.58, −23.11 and −14.04 kcal/mol, respectively, on the selected target"
3079,"Clinical characteristics of 138 hospitalized patients with 2019 novel coronavirus-infected pneumonia in wuhan, china"
3080,Seroprevalence study of SARS-CoV-2 antibodies in healthcare workers following the first wave of the COVID-19 pandemic in a tertiary-level hospital in the south of ireland
3081,Challenges to the system of reserve medical supplies for public health emergencies: Reflections on the outbreak of the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) epidemic in china
3082,Risk of COVID-19 among front-line health-care workers and the general community: A prospective cohort study
3083,Prevalence of SARS-CoV-2 infection in previously undiagnosed health care workers in new jersey
3084,Seroprevalence of hospital staff in a province with zero COVID-19 cases
3085,COVID-19 seroprevalence among hospital staff and preprocedural patients in thai community hospitals: A cross-sectional study
3086,"Safety, tolerability, and immunogenicity of an inactivated SARS-CoV-2 vaccine (coronavac) in healthy adults aged 60 years and older: A randomised, double-blind, placebo-controlled, phase 1/2 clinical trial"
3087,Comparison of the immunogenicity of bnt162b2 and coronavac COVID-19 vaccines in hong kong
3088,Dynamic igg seropositivity after rollout of coronavac and bnt162b2 COVID-19 vaccines in chile: A sentinel surveillance study
3089,Should a third booster dose be scheduled after two doses of coronavac? A single-center experience
3090,"Immunogenicity and safety of a third dose of coronavac, and immune persistence of a two-dose schedule, in healthy adults: Interim results from two single-centre, double-blind, randomised, placebo-controlled phase 2 clinical trials"
3091,SARS-CoV-2 specific antibody responses after third coronavac or bnt162b2 vaccine following two-dose coronavac vaccine regimen
3092,Antibody responses to COVID-19 vaccines in older adults
3093,Coronavac induces lower neutralising activity against variants of concern than natural infection
3094,Serum neutralising activity against SARS-CoV-2 variants elicited by coronavac
3095,Reactogenicity and immunogenicity after a late second dose or a third dose of chadox1 ncov-19 in the uk: A substudy of two randomised controlled trials (cov001 and cov002)
3096,"Safety and immunogenicity of seven COVID-19 vaccines as a third dose (booster) following two doses of chadox1 ncov-19 or bnt162b2 in the uk (cov-boost): A blinded, multicentre, randomised, controlled, phase 2 trial"
3097,"Immunogenicity, safety and reactogenicity of a heterogeneous booster following the coronavac inactivated SARS-CoV-2 vaccine in patients with sle: A case series"
3098,Intradermal chadox1 vaccine following two coronavac shots: A case report
3099,SARS-CoV-2 igg antibody response after immunization of healthcare workers with inactivated COVID-19 vaccine (coronavac) at phyathai 3 hospital
3100,"Safety and immunogenicity of coronavac and chadox1 against the SARS-CoV-2 circulating variants of concern (alpha, delta, beta) in thai healthcare workers"
3101,Title: A randomized clinical trial of a booster dose with low versus standard dose of 1 AZD1222 in adult after 2 doses of inactivated vaccines 2 3
3102,Immune responses against SARS-CoV-2 variants after heterologous and 479 homologous ChAdOx1 nCoV-19/BNT162b2 vaccination
3103,Immunogenicity of a third dose viral-vectored COVID-19 vaccine after 483 receiving two-dose inactivated vaccines in healthy adults
3104,Immunogenicity and Safety of an Intradermal BNT162b2 mRNA
3105,Vaccine Booster after Two Doses of Inactivated SARS-CoV-2 Vaccine in Healthy Population
3106,A serological assay to detect SARS-CoV-2 seroconversion in humans
3107,Correlates of protection 494 against symptomatic and asymptomatic SARS-CoV-2 infection
3108,A SARS-CoV-2 surrogate virus 497 neutralization test based on antibody-mediated blockage of ACE2-spike protein-protein 498 interaction
3109,Funding information WHO Regional Office for Europe
3110,"Confronting the Delta Variant of SARS-CoV-2, Summer 2021"
3111,Infection and mortality of healthcare workers worldwide from COVID-19: a systematic review
3112,The nature and extent of COVID-19 vaccination hesitancy in healthcare workers
3113,COVID-19 vaccine hesitancy worldwide: a concise systematic review of vaccine acceptance rates
3114,Factors associated with COVID-19 vaccine hesitancy
3115,Seasonal influenza vaccine dose distribution in 157 countries
3116,Vaccination-Protection for those most at risk of Influenza Denmark: World Health Organization; 2022 [Protection for those most at risk of Influenza
3117,Barriers of influenza vaccination intention and behavior-a systematic review of influenza vaccine hesitancy
3118,Determinants of self-perceived health for Canadians aged 40 and older and policy implications
3119,Acceptability of vaccination against COVID-19 among healthcare workers in the Democratic Republic of the Congo. Pragmatic and Observational Research
3120,Vaccine hesitancy of the COVID-19 by health care personnel
3121,Intention to get vaccinations against COVID-19 in French healthcare workers during the first pandemic wave: a cross-sectional survey
3122,COVID-19 vaccine hesitancy among medical students
3123,Nurses' voices matter in decisions about dismissing vaccine-refusing families
3124,Assessment of U.S. health care personnel (HCP) attitudes towards COVID-19 vaccination in a large university health care system
3125,Factors associated with early uptake of COVID-19 vaccination among healthcare workers in Azerbaijan
3126,COVID-19 vaccines: their effectiveness against the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) and its emerging variants
3127,"A comparative study between the severe acute respiratory syndrome-coronavirus-2, severe acute respiratory syndrome coronavirus, and the Middle East respiratory syndrome coronavirus"
3128,"Evolution, mode of transmission, and mutational landscape of newly emerging SARS-CoV-2 variants"
3129,"Present variants of concern (VOC) and variants of interest (VOI) of SARS-CoV-2: their significant mutations in S-glycoprotein, infectivity, re-infectivity, immune escape, and vaccines activity"
3130,Effectiveness of BNT162b2 vaccine against omicron variant in South Africa
3131,How bharat biotech's vaccine works. The New York Times
3132,Emerging SARS-CoV-2 variants: shooting the messenger
3133,Identification of a novel coronavirus in patients with severe acute respiratory syndrome
3134,Omicron SARS-CoV-2 variant: what we know and what we don't
3135,COVID-19 vaccines: where we stand and challenges ahead
3136,Emerging SARS-CoV-2 variants and impact in global vaccination programs against SARS-CoV-2/COVID-19. Vaccines (basel)
3137,Profiles of current COVID-19 vaccines
3138,Structural and functional properties of SARS-CoV-2 spike protein: potential antivirus drug development for COVID-19
3139,History and recent advances in coronavirus discovery
3140,Phase 1-2 trial of a SARS-CoV-2 recombinant spike protein nanoparticle vaccine
3141,A novel coronavirus associated with severe acute respiratory syndrome
3142,"Overview of the main anti-SARS-CoV-2 vaccines: mechanism of action, efficacy and safety"
3143,Antiviral drugs against severe acute respiratory syndrome coronavirus 2 infection triggering the coronavirus disease-19 pandemic
3144,A review on the effectivity of the current COVID-19 drugs and vaccines: are they really working against the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) variants?
3145,"A comparative review of pathogenesis and host innate immunity evasion strategies among the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), severe acute respiratory syndrome coronavirus (SARS-CoV) and the Middle East respiratory syndrome coronavirus (MERS-CoV)"
3146,Developmental status of the potential vaccines for the mitigation of the COVID-19 pandemic and a focus on the effectiveness of the Pfizer-BioNTech and Moderna mRNA vaccines
3147,A review on the induction of host immunity by the current COVID-19 vaccines and a brief non-pharmaceutical intervention to mitigate the pandemic
3148,A brief outline of respiratory viral disease outbreaks: 1889-till date on the public health perspectives
3149,"Recombinant protein vaccines, a proven approach against coronavirus pandemics"
3150,Highly mutated SARS-CoV-2 Omicron variant sparks significant concern among global experts-what is known so far
3151,Advances in gene-based vaccine platforms to address the COVID-19 pandemic
3152,"COVID-19 vaccine makers plan for annual boosters, but it's not clear they'll be needed"
3153,"Recent advances in SARS-CoV-2 Spike protein and RBD mutations comparison between new variants Alpha (B.1.1.7, United Kingdom), Beta (B.1.351, South Africa), Gamma (P.1, Brazil)"
3154,Abdel-Moneim AS (2021) Characterization of the novel SARS-CoV-2 Omicron (B.1.1.529) variant of concern and its global perspective
3155,Efficacy of NVX-CoV2373 Covid-19 vaccine against the B.1.351 variant
3156,Immunogenicity of the Ad26.COV2.S vaccine for COVID-19
3157,Emerging SARS-CoV-2 variants of concern (VOCs): an impending global crisis
3158,SARS-CoV-2 spike glycoprotein vaccine candidate NVX-CoV2373 immunogenicity in baboons and protection in mice
3159,Cultivation of viruses from a high proportion of patients with colds
3160,New vaccine production platforms used in developing SARS-CoV-2 vaccine candidates
3161,Novavax vaccine delivers 89 % efficacy against COVID-19 in U.K.-but is less potent in South Africa
3162,Coronavirus diseases (COVID-19) Dashboard (2022) Updated on 5:13pm CET
3163,Situation report 1. World Health Organization
3164,Imported SARS-CoV-2 V501Y.V2 variant (B.1.351) detected in travelers from South Africa and Tanzania to India
3165,The D614G mutation in the SARS-CoV-2 spike protein reduces S1 shedding and increases infectivity
3166,Influence of age on the effectiveness and duration of protection of Vaxzevria and CoronaVac vaccines: A population-based study
3167,Interim findings from firstdose mass COVID-19 vaccination roll-out and COVID-19 hospital admissions in Scotland: a national prospective cohort study
3168,The impact of vaccination on coronavirus disease 2019 (COVID-19) outbreaks in the United States
3169,I mmunosenescence and inflammaging: risk factors of severe COVID-19 in older people
